category,scanner,is_assigned,n_total_fit,n_kept,retain_fraction_actual,fold,confounding_seed,strength
Dermis,gt450,False,70,3,0.04285714285714286,4,2001,severe
Dermis,nz20,False,70,4,0.05714285714285714,4,2001,severe
Dermis,nz210,True,70,68,0.9714285714285714,4,2001,severe
Dermis,p1000,True,70,65,0.9285714285714286,4,2001,severe
Epidermis,cs2,True,184,175,0.9510869565217391,4,2001,severe
Epidermis,gt450,True,184,174,0.9456521739130435,4,2001,severe
Epidermis,nz20,False,184,12,0.06521739130434782,4,2001,severe
Epidermis,nz210,False,184,8,0.043478260869565216,4,2001,severe
Epidermis,p1000,False,184,7,0.03804347826086957,4,2001,severe
Inflamm/Necrosis,cs2,True,71,69,0.971830985915493,4,2001,severe
Inflamm/Necrosis,gt450,True,71,65,0.9154929577464789,4,2001,severe
Inflamm/Necrosis,nz20,False,71,8,0.11267605633802817,4,2001,severe
Inflamm/Necrosis,nz210,False,71,2,0.028169014084507043,4,2001,severe
Inflamm/Necrosis,p1000,False,71,0,0.0,4,2001,severe
SCC,cs2,True,200,188,0.94,4,2001,severe
SCC,gt450,False,200,12,0.06,4,2001,severe
SCC,nz20,False,200,12,0.06,4,2001,severe
SCC,nz210,False,200,6,0.03,4,2001,severe
SCC,p1000,True,200,192,0.96,4,2001,severe
Subcutis,cs2,False,77,3,0.03896103896103896,4,2001,severe
Subcutis,gt450,True,77,73,0.948051948051948,4,2001,severe
Subcutis,nz20,True,77,73,0.948051948051948,4,2001,severe
Subcutis,nz210,False,77,5,0.06493506493506493,4,2001,severe
Subcutis,p1000,False,77,3,0.03896103896103896,4,2001,severe
Bone,cs2,False,32,13,0.40625,4,2002,mild
Bone,gt450,False,32,13,0.40625,4,2002,mild
Bone,nz20,False,32,12,0.375,4,2002,mild
Bone,nz210,True,32,18,0.5625,4,2002,mild
Bone,p1000,True,32,20,0.625,4,2002,mild
Dermis,cs2,False,70,26,0.37142857142857144,4,2002,mild
Dermis,gt450,True,70,47,0.6714285714285714,4,2002,mild
Dermis,nz20,True,70,37,0.5285714285714286,4,2002,mild
Dermis,nz210,False,70,29,0.4142857142857143,4,2002,mild
Dermis,p1000,False,70,29,0.4142857142857143,4,2002,mild
Epidermis,cs2,False,184,80,0.43478260869565216,4,2002,mild
Epidermis,gt450,False,184,72,0.391304347826087,4,2002,mild
Epidermis,nz20,False,184,68,0.3695652173913043,4,2002,mild
Epidermis,nz210,True,184,116,0.6304347826086957,4,2002,mild
Epidermis,p1000,True,184,104,0.5652173913043478,4,2002,mild
Inflamm/Necrosis,cs2,False,71,28,0.39436619718309857,4,2002,mild
Inflamm/Necrosis,gt450,False,71,28,0.39436619718309857,4,2002,mild
Inflamm/Necrosis,nz20,True,71,48,0.676056338028169,4,2002,mild
Inflamm/Necrosis,nz210,True,71,37,0.5211267605633803,4,2002,mild
Inflamm/Necrosis,p1000,False,71,29,0.4084507042253521,4,2002,mild
SCC,cs2,False,200,77,0.385,4,2002,mild
SCC,gt450,False,200,83,0.415,4,2002,mild
SCC,nz20,True,200,130,0.65,4,2002,mild
SCC,nz210,False,200,80,0.4,4,2002,mild
SCC,p1000,True,200,110,0.55,4,2002,mild
Subcutis,cs2,False,77,33,0.42857142857142855,4,2002,mild
Subcutis,gt450,False,77,37,0.4805194805194805,4,2002,mild
Subcutis,nz20,True,77,51,0.6623376623376623,4,2002,mild
Subcutis,nz210,True,77,41,0.5324675324675324,4,2002,mild
Subcutis,p1000,False,77,22,0.2857142857142857,4,2002,mild
Bone,cs2,False,32,7,0.21875,4,2002,moderate
Bone,gt450,False,32,5,0.15625,4,2002,moderate
Bone,nz20,False,32,7,0.21875,4,2002,moderate
Bone,nz210,True,32,23,0.71875,4,2002,moderate
Bone,p1000,True,32,28,0.875,4,2002,moderate
Dermis,cs2,False,70,11,0.15714285714285714,4,2002,moderate
Dermis,gt450,True,70,53,0.7571428571428571,4,2002,moderate
Dermis,nz20,False,70,16,0.22857142857142856,4,2002,moderate
Dermis,nz210,True,70,59,0.8428571428571429,4,2002,moderate
Dermis,p1000,False,70,14,0.2,4,2002,moderate
Epidermis,cs2,False,184,32,0.17391304347826086,4,2002,moderate
Epidermis,gt450,False,184,37,0.20108695652173914,4,2002,moderate
Epidermis,nz20,False,184,41,0.22282608695652173,4,2002,moderate
Epidermis,nz210,True,184,139,0.7554347826086957,4,2002,moderate
Epidermis,p1000,True,184,155,0.842391304347826,4,2002,moderate
Inflamm/Necrosis,cs2,False,71,15,0.2112676056338028,4,2002,moderate
Inflamm/Necrosis,gt450,True,71,56,0.7887323943661971,4,2002,moderate
Inflamm/Necrosis,nz20,False,71,10,0.14084507042253522,4,2002,moderate
Inflamm/Necrosis,nz210,True,71,57,0.8028169014084507,4,2002,moderate
Inflamm/Necrosis,p1000,False,71,17,0.23943661971830985,4,2002,moderate
SCC,cs2,True,200,152,0.76,4,2002,moderate
SCC,gt450,False,200,44,0.22,4,2002,moderate
SCC,nz20,False,200,35,0.175,4,2002,moderate
SCC,nz210,False,200,40,0.2,4,2002,moderate
SCC,p1000,True,200,168,0.84,4,2002,moderate
Subcutis,cs2,False,77,20,0.2597402597402597,4,2002,moderate
Subcutis,gt450,True,77,66,0.8571428571428571,4,2002,moderate
Subcutis,nz20,True,77,57,0.7402597402597403,4,2002,moderate
Subcutis,nz210,False,77,14,0.18181818181818182,4,2002,moderate
Subcutis,p1000,False,77,12,0.15584415584415584,4,2002,moderate
Bone,cs2,False,32,1,0.03125,4,2002,severe
Bone,gt450,False,32,0,0.0,4,2002,severe
Bone,nz20,False,32,3,0.09375,4,2002,severe
Bone,nz210,True,32,28,0.875,4,2002,severe
Bone,p1000,True,32,32,1.0,4,2002,severe
Dermis,cs2,True,70,67,0.9571428571428572,4,2002,severe
Dermis,gt450,False,70,3,0.04285714285714286,4,2002,severe
Dermis,nz20,False,70,6,0.08571428571428572,4,2002,severe
Dermis,nz210,True,70,66,0.9428571428571428,4,2002,severe
Dermis,p1000,False,70,1,0.014285714285714285,4,2002,severe
Epidermis,cs2,False,184,11,0.059782608695652176,4,2002,severe
Epidermis,gt450,True,184,175,0.9510869565217391,4,2002,severe
Epidermis,nz20,True,184,174,0.9456521739130435,4,2002,severe
Epidermis,nz210,False,184,7,0.03804347826086957,4,2002,severe
Epidermis,p1000,False,184,9,0.04891304347826087,4,2002,severe
Inflamm/Necrosis,cs2,False,71,5,0.07042253521126761,4,2002,severe
Inflamm/Necrosis,gt450,False,71,3,0.04225352112676056,4,2002,severe
Inflamm/Necrosis,nz20,False,71,2,0.028169014084507043,4,2002,severe
Inflamm/Necrosis,nz210,True,71,67,0.9436619718309859,4,2002,severe
Inflamm/Necrosis,p1000,True,71,67,0.9436619718309859,4,2002,severe
SCC,cs2,True,200,189,0.945,4,2002,severe
SCC,gt450,False,200,8,0.04,4,2002,severe
SCC,nz20,False,200,13,0.065,4,2002,severe
SCC,nz210,False,200,9,0.045,4,2002,severe
SCC,p1000,True,200,191,0.955,4,2002,severe
Subcutis,cs2,False,77,2,0.025974025974025976,4,2002,severe
Subcutis,gt450,False,77,2,0.025974025974025976,4,2002,severe
Subcutis,nz20,True,77,72,0.935064935064935,4,2002,severe
Subcutis,nz210,True,77,74,0.961038961038961,4,2002,severe
Subcutis,p1000,False,77,7,0.09090909090909091,4,2002,severe
Bone,cs2,False,32,14,0.4375,4,2003,mild
Bone,gt450,True,32,17,0.53125,4,2003,mild
Bone,nz20,False,32,13,0.40625,4,2003,mild
Bone,nz210,True,32,21,0.65625,4,2003,mild
Bone,p1000,False,32,11,0.34375,4,2003,mild
Dermis,cs2,False,70,26,0.37142857142857144,4,2003,mild
Dermis,gt450,True,70,39,0.5571428571428572,4,2003,mild
Dermis,nz20,False,70,25,0.35714285714285715,4,2003,mild
Dermis,nz210,True,70,45,0.6428571428571429,4,2003,mild
Dermis,p1000,False,70,33,0.4714285714285714,4,2003,mild
Epidermis,cs2,False,184,71,0.3858695652173913,4,2003,mild
Epidermis,gt450,False,184,74,0.40217391304347827,4,2003,mild
Epidermis,nz20,True,184,115,0.625,4,2003,mild
Epidermis,nz210,True,184,105,0.5706521739130435,4,2003,mild
Epidermis,p1000,False,184,75,0.4076086956521739,4,2003,mild
Inflamm/Necrosis,cs2,True,71,41,0.5774647887323944,4,2003,mild
Inflamm/Necrosis,gt450,False,71,32,0.4507042253521127,4,2003,mild
Inflamm/Necrosis,nz20,True,71,44,0.6197183098591549,4,2003,mild
Inflamm/Necrosis,nz210,False,71,29,0.4084507042253521,4,2003,mild
Inflamm/Necrosis,p1000,False,71,24,0.3380281690140845,4,2003,mild
SCC,cs2,True,200,116,0.58,4,2003,mild
SCC,gt450,True,200,124,0.62,4,2003,mild
SCC,nz20,False,200,76,0.38,4,2003,mild
SCC,nz210,False,200,77,0.385,4,2003,mild
SCC,p1000,False,200,87,0.435,4,2003,mild
Subcutis,cs2,True,77,43,0.5584415584415584,4,2003,mild
Subcutis,gt450,False,77,28,0.36363636363636365,4,2003,mild
Subcutis,nz20,False,77,29,0.37662337662337664,4,2003,mild
Subcutis,nz210,False,77,35,0.45454545454545453,4,2003,mild
Subcutis,p1000,True,77,49,0.6363636363636364,4,2003,mild
Bone,cs2,False,32,5,0.15625,4,2003,moderate
Bone,gt450,True,32,27,0.84375,4,2003,moderate
Bone,nz20,False,32,7,0.21875,4,2003,moderate
Bone,nz210,True,32,24,0.75,4,2003,moderate
Bone,p1000,False,32,7,0.21875,4,2003,moderate
Dermis,cs2,False,70,11,0.15714285714285714,4,2003,moderate
Dermis,gt450,True,70,52,0.7428571428571429,4,2003,moderate
Dermis,nz20,False,70,12,0.17142857142857143,4,2003,moderate
Dermis,nz210,False,70,18,0.2571428571428571,4,2003,moderate
Dermis,p1000,True,70,60,0.8571428571428571,4,2003,moderate
Epidermis,cs2,False,184,36,0.1956521739130435,4,2003,moderate
Epidermis,gt450,False,184,32,0.17391304347826086,4,2003,moderate
Epidermis,nz20,True,184,140,0.7608695652173914,4,2003,moderate
Epidermis,nz210,True,184,154,0.8369565217391305,4,2003,moderate
Epidermis,p1000,False,184,42,0.22826086956521738,4,2003,moderate
Inflamm/Necrosis,cs2,True,71,56,0.7887323943661971,4,2003,moderate
Inflamm/Necrosis,gt450,False,71,14,0.19718309859154928,4,2003,moderate
Inflamm/Necrosis,nz20,False,71,14,0.19718309859154928,4,2003,moderate
Inflamm/Necrosis,nz210,True,71,57,0.8028169014084507,4,2003,moderate
Inflamm/Necrosis,p1000,False,71,14,0.19718309859154928,4,2003,moderate
SCC,cs2,False,200,37,0.185,4,2003,moderate
SCC,gt450,False,200,46,0.23,4,2003,moderate
SCC,nz20,False,200,36,0.18,4,2003,moderate
SCC,nz210,True,200,169,0.845,4,2003,moderate
SCC,p1000,True,200,151,0.755,4,2003,moderate
Subcutis,cs2,False,77,16,0.2077922077922078,4,2003,moderate
Subcutis,gt450,True,77,61,0.7922077922077922,4,2003,moderate
Subcutis,nz20,False,77,15,0.19480519480519481,4,2003,moderate
Subcutis,nz210,False,77,15,0.19480519480519481,4,2003,moderate
Subcutis,p1000,True,77,62,0.8051948051948052,4,2003,moderate
Bone,cs2,False,32,1,0.03125,4,2003,severe
Bone,gt450,True,32,29,0.90625,4,2003,severe
Bone,nz20,False,32,2,0.0625,4,2003,severe
Bone,nz210,True,32,31,0.96875,4,2003,severe
Bone,p1000,False,32,1,0.03125,4,2003,severe
Dermis,cs2,False,70,4,0.05714285714285714,4,2003,severe
Dermis,gt450,True,70,65,0.9285714285714286,4,2003,severe
Dermis,nz20,True,70,68,0.9714285714285714,4,2003,severe
Dermis,nz210,False,70,1,0.014285714285714285,4,2003,severe
Dermis,p1000,False,70,5,0.07142857142857142,4,2003,severe
Epidermis,cs2,True,184,176,0.9565217391304348,4,2003,severe
Epidermis,gt450,False,184,5,0.02717391304347826,4,2003,severe
Epidermis,nz20,True,184,173,0.9402173913043478,4,2003,severe
Epidermis,nz210,False,184,9,0.04891304347826087,4,2003,severe
Epidermis,p1000,False,184,13,0.07065217391304347,4,2003,severe
Inflamm/Necrosis,cs2,True,71,66,0.9295774647887324,4,2003,severe
Inflamm/Necrosis,gt450,False,71,5,0.07042253521126761,4,2003,severe
Inflamm/Necrosis,nz20,True,71,68,0.9577464788732394,4,2003,severe
Inflamm/Necrosis,nz210,False,71,2,0.028169014084507043,4,2003,severe
Inflamm/Necrosis,p1000,False,71,3,0.04225352112676056,4,2003,severe
SCC,cs2,False,200,17,0.085,4,2003,severe
SCC,gt450,False,200,6,0.03,4,2003,severe
SCC,nz20,True,200,186,0.93,4,2003,severe
SCC,nz210,False,200,7,0.035,4,2003,severe
SCC,p1000,True,200,194,0.97,4,2003,severe
Subcutis,cs2,True,77,74,0.961038961038961,4,2003,severe
Subcutis,gt450,False,77,2,0.025974025974025976,4,2003,severe
Subcutis,nz20,True,77,72,0.935064935064935,4,2003,severe
Subcutis,nz210,False,77,1,0.012987012987012988,4,2003,severe
Subcutis,p1000,False,77,8,0.1038961038961039,4,2003,severe
Bone,cs2,False,32,13,0.40625,4,2004,mild
Bone,gt450,False,32,15,0.46875,4,2004,mild
Bone,nz20,True,32,20,0.625,4,2004,mild
Bone,nz210,True,32,18,0.5625,4,2004,mild
Bone,p1000,False,32,10,0.3125,4,2004,mild
Dermis,cs2,True,70,45,0.6428571428571429,4,2004,mild
Dermis,gt450,False,70,28,0.4,4,2004,mild
Dermis,nz20,False,70,27,0.38571428571428573,4,2004,mild
Dermis,nz210,False,70,29,0.4142857142857143,4,2004,mild
Dermis,p1000,True,70,39,0.5571428571428572,4,2004,mild
Epidermis,cs2,False,184,76,0.41304347826086957,4,2004,mild
Epidermis,gt450,True,184,115,0.625,4,2004,mild
Epidermis,nz20,False,184,66,0.358695652173913,4,2004,mild
Epidermis,nz210,True,184,105,0.5706521739130435,4,2004,mild
Epidermis,p1000,False,184,78,0.42391304347826086,4,2004,mild
Inflamm/Necrosis,cs2,True,71,43,0.6056338028169014,4,2004,mild
Inflamm/Necrosis,gt450,True,71,42,0.5915492957746479,4,2004,mild
Inflamm/Necrosis,nz20,False,71,26,0.36619718309859156,4,2004,mild
Inflamm/Necrosis,nz210,False,71,28,0.39436619718309857,4,2004,mild
Inflamm/Necrosis,p1000,False,71,31,0.43661971830985913,4,2004,mild
SCC,cs2,True,200,130,0.65,4,2004,mild
SCC,gt450,False,200,86,0.43,4,2004,mild
SCC,nz20,False,200,76,0.38,4,2004,mild
SCC,nz210,False,200,78,0.39,4,2004,mild
SCC,p1000,True,200,110,0.55,4,2004,mild
Subcutis,cs2,False,77,33,0.42857142857142855,4,2004,mild
Subcutis,gt450,True,77,50,0.6493506493506493,4,2004,mild
Subcutis,nz20,True,77,42,0.5454545454545454,4,2004,mild
Subcutis,nz210,False,77,33,0.42857142857142855,4,2004,mild
Subcutis,p1000,False,77,26,0.33766233766233766,4,2004,mild
Bone,cs2,False,32,9,0.28125,4,2004,moderate
Bone,gt450,False,32,4,0.125,4,2004,moderate
Bone,nz20,True,32,27,0.84375,4,2004,moderate
Bone,nz210,True,32,24,0.75,4,2004,moderate
Bone,p1000,False,32,6,0.1875,4,2004,moderate
Dermis,cs2,False,70,10,0.14285714285714285,4,2004,moderate
Dermis,gt450,True,70,58,0.8285714285714286,4,2004,moderate
Dermis,nz20,False,70,12,0.17142857142857143,4,2004,moderate
Dermis,nz210,False,70,19,0.2714285714285714,4,2004,moderate
Dermis,p1000,True,70,54,0.7714285714285715,4,2004,moderate
Epidermis,cs2,False,184,37,0.20108695652173914,4,2004,moderate
Epidermis,gt450,False,184,36,0.1956521739130435,4,2004,moderate
Epidermis,nz20,False,184,37,0.20108695652173914,4,2004,moderate
Epidermis,nz210,True,184,150,0.8152173913043478,4,2004,moderate
Epidermis,p1000,True,184,144,0.782608695652174,4,2004,moderate
Inflamm/Necrosis,cs2,False,71,12,0.16901408450704225,4,2004,moderate
Inflamm/Necrosis,gt450,False,71,11,0.15492957746478872,4,2004,moderate
Inflamm/Necrosis,nz20,True,71,53,0.7464788732394366,4,2004,moderate
Inflamm/Necrosis,nz210,False,71,19,0.2676056338028169,4,2004,moderate
Inflamm/Necrosis,p1000,True,71,60,0.8450704225352113,4,2004,moderate
SCC,cs2,False,200,38,0.19,4,2004,moderate
SCC,gt450,True,200,153,0.765,4,2004,moderate
SCC,nz20,False,200,45,0.225,4,2004,moderate
SCC,nz210,False,200,36,0.18,4,2004,moderate
SCC,p1000,True,200,167,0.835,4,2004,moderate
Subcutis,cs2,False,77,13,0.16883116883116883,4,2004,moderate
Subcutis,gt450,True,77,62,0.8051948051948052,4,2004,moderate
Subcutis,nz20,True,77,61,0.7922077922077922,4,2004,moderate
Subcutis,nz210,False,77,15,0.19480519480519481,4,2004,moderate
Subcutis,p1000,False,77,18,0.23376623376623376,4,2004,moderate
Bone,cs2,False,32,1,0.03125,4,2004,severe
Bone,gt450,False,32,1,0.03125,4,2004,severe
Bone,nz20,True,32,30,0.9375,4,2004,severe
Bone,nz210,True,32,30,0.9375,4,2004,severe
Bone,p1000,False,32,2,0.0625,4,2004,severe
Dermis,cs2,False,70,2,0.02857142857142857,4,2004,severe
Dermis,gt450,True,70,67,0.9571428571428572,4,2004,severe
Dermis,nz20,False,70,3,0.04285714285714286,4,2004,severe
Dermis,nz210,True,70,66,0.9428571428571428,4,2004,severe
Dermis,p1000,False,70,5,0.07142857142857142,4,2004,severe
Epidermis,cs2,False,184,9,0.04891304347826087,4,2004,severe
Epidermis,gt450,False,184,9,0.04891304347826087,4,2004,severe
Epidermis,nz20,False,184,9,0.04891304347826087,4,2004,severe
Epidermis,nz210,True,184,173,0.9402173913043478,4,2004,severe
Epidermis,p1000,True,184,176,0.9565217391304348,4,2004,severe
Inflamm/Necrosis,cs2,True,71,67,0.9436619718309859,4,2004,severe
Inflamm/Necrosis,gt450,False,71,4,0.056338028169014086,4,2004,severe
Inflamm/Necrosis,nz20,True,71,67,0.9436619718309859,4,2004,severe
Inflamm/Necrosis,nz210,False,71,0,0.0,4,2004,severe
Inflamm/Necrosis,p1000,False,71,6,0.08450704225352113,4,2004,severe
SCC,cs2,True,200,189,0.945,4,2004,severe
SCC,gt450,False,200,10,0.05,4,2004,severe
SCC,nz20,False,200,8,0.04,4,2004,severe
SCC,nz210,True,200,191,0.955,4,2004,severe
SCC,p1000,False,200,12,0.06,4,2004,severe
Subcutis,cs2,False,77,5,0.06493506493506493,4,2004,severe
Subcutis,gt450,False,77,2,0.025974025974025976,4,2004,severe
Subcutis,nz20,True,77,72,0.935064935064935,4,2004,severe
Subcutis,nz210,False,77,4,0.05194805194805195,4,2004,severe
Subcutis,p1000,True,77,74,0.961038961038961,4,2004,severe
Bone,cs2,False,32,11,0.34375,4,2005,mild
Bone,gt450,True,32,16,0.5,4,2005,mild
Bone,nz20,False,32,14,0.4375,4,2005,mild
Bone,nz210,True,32,22,0.6875,4,2005,mild
Bone,p1000,False,32,13,0.40625,4,2005,mild
Dermis,cs2,True,70,41,0.5857142857142857,4,2005,mild
Dermis,gt450,False,70,35,0.5,4,2005,mild
Dermis,nz20,True,70,43,0.6142857142857143,4,2005,mild
Dermis,nz210,False,70,27,0.38571428571428573,4,2005,mild
Dermis,p1000,False,70,22,0.3142857142857143,4,2005,mild
Epidermis,cs2,False,184,65,0.3532608695652174,4,2005,mild
Epidermis,gt450,True,184,113,0.6141304347826086,4,2005,mild
Epidermis,nz20,False,184,75,0.4076086956521739,4,2005,mild
Epidermis,nz210,True,184,107,0.5815217391304348,4,2005,mild
Epidermis,p1000,False,184,80,0.43478260869565216,4,2005,mild
Inflamm/Necrosis,cs2,False,71,24,0.3380281690140845,4,2005,mild
Inflamm/Necrosis,gt450,False,71,33,0.4647887323943662,4,2005,mild
Inflamm/Necrosis,nz20,True,71,45,0.6338028169014085,4,2005,mild
Inflamm/Necrosis,nz210,True,71,40,0.5633802816901409,4,2005,mild
Inflamm/Necrosis,p1000,False,71,28,0.39436619718309857,4,2005,mild
SCC,cs2,False,200,78,0.39,4,2005,mild
SCC,gt450,True,200,129,0.645,4,2005,mild
SCC,nz20,True,200,111,0.555,4,2005,mild
SCC,nz210,False,200,81,0.405,4,2005,mild
SCC,p1000,False,200,81,0.405,4,2005,mild
Subcutis,cs2,True,77,50,0.6493506493506493,4,2005,mild
Subcutis,gt450,False,77,28,0.36363636363636365,4,2005,mild
Subcutis,nz20,False,77,32,0.4155844155844156,4,2005,mild
Subcutis,nz210,False,77,32,0.4155844155844156,4,2005,mild
Subcutis,p1000,True,77,42,0.5454545454545454,4,2005,mild
Bone,cs2,False,32,3,0.09375,4,2005,moderate
Bone,gt450,True,32,27,0.84375,4,2005,moderate
Bone,nz20,False,32,8,0.25,4,2005,moderate
Bone,nz210,True,32,24,0.75,4,2005,moderate
Bone,p1000,False,32,8,0.25,4,2005,moderate
Dermis,cs2,True,70,55,0.7857142857142857,4,2005,moderate
Dermis,gt450,True,70,57,0.8142857142857143,4,2005,moderate
Dermis,nz20,False,70,13,0.18571428571428572,4,2005,moderate
Dermis,nz210,False,70,13,0.18571428571428572,4,2005,moderate
Dermis,p1000,False,70,15,0.21428571428571427,4,2005,moderate
Epidermis,cs2,False,184,34,0.18478260869565216,4,2005,moderate
Epidermis,gt450,False,184,36,0.1956521739130435,4,2005,moderate
Epidermis,nz20,True,184,146,0.7934782608695652,4,2005,moderate
Epidermis,nz210,False,184,40,0.21739130434782608,4,2005,moderate
Epidermis,p1000,True,184,148,0.8043478260869565,4,2005,moderate
Inflamm/Necrosis,cs2,True,71,58,0.8169014084507042,4,2005,moderate
Inflamm/Necrosis,gt450,True,71,55,0.7746478873239436,4,2005,moderate
Inflamm/Necrosis,nz20,False,71,17,0.23943661971830985,4,2005,moderate
Inflamm/Necrosis,nz210,False,71,9,0.1267605633802817,4,2005,moderate
Inflamm/Necrosis,p1000,False,71,16,0.22535211267605634,4,2005,moderate
SCC,cs2,False,200,36,0.18,4,2005,moderate
SCC,gt450,False,200,55,0.275,4,2005,moderate
SCC,nz20,True,200,160,0.8,4,2005,moderate
SCC,nz210,False,200,28,0.14,4,2005,moderate
SCC,p1000,True,200,160,0.8,4,2005,moderate
Subcutis,cs2,False,77,17,0.22077922077922077,4,2005,moderate
Subcutis,gt450,True,77,59,0.7662337662337663,4,2005,moderate
Subcutis,nz20,True,77,64,0.8311688311688312,4,2005,moderate
Subcutis,nz210,False,77,10,0.12987012987012986,4,2005,moderate
Subcutis,p1000,False,77,19,0.24675324675324675,4,2005,moderate
Bone,cs2,False,32,1,0.03125,4,2005,severe
Bone,gt450,True,32,31,0.96875,4,2005,severe
Bone,nz20,False,32,1,0.03125,4,2005,severe
Bone,nz210,True,32,29,0.90625,4,2005,severe
Bone,p1000,False,32,2,0.0625,4,2005,severe
Dermis,cs2,True,70,66,0.9428571428571428,4,2005,severe
Dermis,gt450,False,70,5,0.07142857142857142,4,2005,severe
Dermis,nz20,True,70,67,0.9571428571428572,4,2005,severe
Dermis,nz210,False,70,3,0.04285714285714286,4,2005,severe
Dermis,p1000,False,70,2,0.02857142857142857,4,2005,severe
Epidermis,cs2,False,184,9,0.04891304347826087,4,2005,severe
Epidermis,gt450,False,184,10,0.05434782608695652,4,2005,severe
Epidermis,nz20,True,184,176,0.9565217391304348,4,2005,severe
Epidermis,nz210,False,184,8,0.043478260869565216,4,2005,severe
Epidermis,p1000,True,184,173,0.9402173913043478,4,2005,severe
Inflamm/Necrosis,cs2,False,71,5,0.07042253521126761,4,2005,severe
Inflamm/Necrosis,gt450,False,71,3,0.04225352112676056,4,2005,severe
Inflamm/Necrosis,nz20,True,71,67,0.9436619718309859,4,2005,severe
Inflamm/Necrosis,nz210,False,71,2,0.028169014084507043,4,2005,severe
Inflamm/Necrosis,p1000,True,71,67,0.9436619718309859,4,2005,severe
SCC,cs2,True,200,188,0.94,4,2005,severe
SCC,gt450,False,200,10,0.05,4,2005,severe
SCC,nz20,True,200,192,0.96,4,2005,severe
SCC,nz210,False,200,9,0.045,4,2005,severe
SCC,p1000,False,200,11,0.055,4,2005,severe
Subcutis,cs2,True,77,73,0.948051948051948,4,2005,severe
Subcutis,gt450,False,77,2,0.025974025974025976,4,2005,severe
Subcutis,nz20,True,77,73,0.948051948051948,4,2005,severe
Subcutis,nz210,False,77,7,0.09090909090909091,4,2005,severe
Subcutis,p1000,False,77,2,0.025974025974025976,4,2005,severe
